"","X","hexacities","CalleInund","CampaVerde","Contenedor","ReparVered","AutoMalEst","Manteros","ReparLumin","Squatted","DerratTerr","DerratViaP","CablCortOC","PlagaArb","AvsCompl","AvsLocal","AvsPpal","ViasPpales","Poblacion2","Hogares2","HogConNBIs","NBIratio","INSE","ATM","CTreeHeigh","CTreeDiam","CTreeIx","CntCTree","Gyms","ActCivil","CntActCivi","ActComerci","CntActCome","NoClasific","CntNoClasi","NoEdificab","CntNoEdifi","Residencia","CntResiden","SPML","CntSPML","count_2","SupTotal","rActCivil","rActComerc","rNoClasif","rNoEdif","rResidenci","rSPML","PrecioM2","MtsBus","Poblacion","Subte","SupEdif","Starbucks","Martinez","Farmacias","res","McDonalds","ReclComerc","LineasBus1","ParadasBus","LineasBus2","ParadasB_1","Canteros","Parques","RobosAutos","Hogares","Argentinos","Extranjero","CalMat1","CalMat2","CalMat3","CalMat4","CalConstr1","CalMatBasi","CalMatInsu","CalConex1","CalConexBa","CalConexIn","Borrar4","rExtranjer","rMalCalMat","rMalCalCon","rMalCalC_1","PtreeHeigh","PTreeDiam","PTreeIx","CntPtree","HurtoAut_1","RoboAutom","HurtoSinVi","RoboConVio","id_old","VamosJunt","UC","ECO","FIT","OTROS","BARRIO","COMUNA","id_2","SUACItotal","nComercios","nComSPilch","Etiquetas","rVamosJunt","rUC","rECO","rFIT","rOTROS","pph","id_3","mtrSanNic","CPTreeIx","Transporte","SupEdifd","Crimen","NivelSocioecon","Vegetacion"
"22",22,22,0,0,0,31.6723884259467,753.888099419687,0,0,0,7.98018276000858,12.6929894510617,0,0,0,0,676.397487994254,615.119176565944,2158.02624894114,875.308994977714,136.183787315902,0.0667212412707055,6.21311900133522,16.4638265047058,1826.11789590292,7763.93797631515,92358.1105857797,249.947625329731,1.99993910422294,87248.9956843809,40.4174548742253,57381.5848756098,384.982665434953,0,0,36778.48721512,26.3856181440272,136155.763666806,331.138913111856,13268.9301714955,22.8118164437137,241.242195193874,156567.63208733,0.1632245508421,0.598726080938494,0,0.0926142411224468,0.817227888858918,0.0435568257898308,2188.22915449129,24341.174088953,2158.02624894114,0,132517.913631566,0,0,0,0,0,11.1552959362955,32.907930790381,16.5950308223969,31.8851812061337,16.5950308223969,0,0,7.55585770214989,876.221995954921,1517.83299634294,1603.62616073477,809.257155246955,288.04611353698,78.6720510546757,25.5924784239955,808.531569743399,135.923272227434,142.182928248959,808.531569743399,135.923272227434,142.182928248959,5.72668760051072,0.819971398933463,0.0839187978829789,0.970999999461675,0.970999999461675,0,0,0,0,0,7.91202404145742,79.3999594165541,50.3307488002308,22,0.897108854839598,0.258251667324635,0.129140143902503,0.0474603158157731,0.0921302567273347,"VILLA REAL",10,22,1634.47643933603,348.533217078724,139.544561996599,22,0.702318085229423,0.3298949450451,0.102491936537564,0.0677563548387097,0.009551801,4.16571107325119,22,84.8415719280416,130254.385803414,5.5702199384019,4.62961561103289,4.33985868530089,4.24106504337938,7.48183893832711
"23",23,23,0,3.99987792981857,0,30.5841432075328,843.320269349162,0,0,0,0,19.5263406558467,3.99521366984702,0,0,0,747.475670718443,699.684766654985,2360.1978136378,958.064996111639,60.1498326722465,0.0175524846267915,7.32331847866351,0,1707.66413287555,6949.9455606121,89009.9585395488,210.398665757786,0,95726.2682183046,43.4825202616524,58970.4595429425,504.991879956489,74263.3224538988,15.1830381055116,25547.3780159024,26.3856181440272,139398.522651769,317.603003069525,27010.9104339266,53.4101259008613,237.574180727625,164994.823916851,0.199346599924296,0.589058284905248,0.219062024733122,0.0178289128188441,0.724883731366417,0.348361057995169,2219.66547401844,32691.0677990258,2360.1978136378,0,142217.456431018,0,0,6.43927033334937,0,0,20.6848528679713,35.8792025572773,23.8107321544648,34.8340329344429,23.8107321544648,0,0,9.59992309969494,958.816744549829,1666.76237409114,1645.25437365326,870.602341781929,336.276142498423,120.09708979751,12.493551994421,869.872003055764,179.456641437091,64.4216071615548,869.872003055764,179.456641437091,64.4216071615548,4.42404243037059,0.819923709036482,0.125611188919921,0.970999999950332,0.970999999950332,0,0,0,0,8.47191113206359,7.91202404145742,62.9759329955555,45.9011430234616,23,0.889963014019226,0.269986416450859,0.129140143902503,0.0484909751421068,0.0937141915710014,"VILLA REAL",10,23,1833.48297868543,494.118237835604,201.229138360246,23,0.702318085229423,0.3298949450451,0.102491936537564,0.0677563548387097,0.009551801,3.95576414783081,23,87.2624817243293,125778.653995425,7.19459733087238,6.57835393839933,6.72333872896933,4.99857430725144,6.57835393839933
"24",24,24,13.9931640625016,0,0,18.924825818107,731.046628795603,0,0,0,0,18.4357371805706,0,0,0,0,0,705.775456031287,2242.5371628874,869.700882544068,111.979641186733,0.0510414452142764,6.50795493459867,0,1698.66703596479,7763.93797631515,89987.7423497988,232.66152963255,0,0,0,33483.8461989283,250.947236984082,0,0,52456.7264769965,37.3349856139058,127839.540033824,286.825060963716,15287.538536287,20.7007240342237,201.271046303825,144429.403289898,0,0.150853977917693,0,0.580145930570869,0.856008742141796,0.0817170016507684,2272.95437970141,15736.9149307589,2242.5371628874,0,111908.546000255,0,0,0,0,0,0,12.1013972430495,8.68066935536887,11.5739841298759,8.68066935536887,0,53425.4340066261,7.55585770214989,870.066233926083,1599.23238847296,1444.66334270957,796.067472537054,324.592887040201,102.326058266831,0,795.336238512348,167.386848935719,111.064647456972,795.336238512348,167.386848935719,111.064647456972,6.89196226557501,0.815237579841667,0.10932877527384,0.970999999973472,0.970999999973472,9311.05124927639,16595.2133764668,309602.039504986,665.369120692738,0,0,62.9759329955555,40.766710617661,24,0.887224072757707,0.273131498927834,0.12717021503416,0.0495276764987425,0.0937141915710014,"VILLA REAL",10,24,1542.73345232008,275.313459155652,109.322110634186,24,0.702318085229423,0.3298949450451,0.102491936537564,0.0677563548387097,0.009551801,4.66617150099374,24,88.8618087776073,157728.107509342,2.73460204741065,3.55419835290742,3.46570558892072,4.49786957055965,9.18774537841949
"25",25,25,0,0,0,21.9008608521343,472.71398720765,0,20.3635611789167,5.99785038355246,0,0,0,0,0,0,0,0,1901.93398035978,759.957862735606,274.193490932033,0.31487528000755,6.27781323854929,0,1446.16253148462,6464.08490024917,81318.1069744521,177.900176666262,0,138894.810688757,30.7515636329355,36747.9590810587,133.715924654743,94448.9489586746,37.47668652121,43059.7474124494,36.0625546555598,121057.059442067,254.716483081356,15406.1981217425,25.1424587018485,171.605397316904,151299.605181592,0.692800501908742,0.18092892182152,0.630955069496943,0.214090321874632,0.527853634520869,0.0746973192285159,2446.35598354804,11001.3011646732,1901.93398035978,0,119919.706846301,0,0,0,0,0,0,0,0,0,0,0,52513.2613745092,7.55585770214989,762.307201480247,1337.7834548745,1507.12705435533,710.219983126239,290.729944705406,91.6105069585568,0,708.904750489567,140.739616803357,96.4618727363675,708.904750489567,140.739616803357,96.4618727363675,4.42404243037059,0.819978024679505,0.125611188919921,0.970999999963198,0.970999999963198,8944.54319618844,16016.5416586424,300673.736617701,631.13074116331,0,0,50.8006104003842,40.766710617661,25,0.886527057202681,0.274174679673991,0.12717021503416,0.0495276764987425,0.0953182122610832,"VILLA REAL",10,25,1288.33199817849,215.576788604514,85.0383957466565,25,0.702318085229423,0.3298949450451,0.102491936537564,0.0677563548387097,0.009551801,4.62424640413327,25,80.7449650885839,121031.622504662,1.04351627745247,3.55419835290742,3.09192340419939,4.99857430725144,6.57835393839933
"26",26,26,0,0,0,20.4506107845382,431.581654806224,0,0,0,0,8.59140513105806,0,8.72525456509447,0,0,0,0,2003.8395795809,791.644011717821,177.402432767368,0.13112051362714,6.1809479674413,0,1676.97974163013,6968.67361545239,88694.2257743442,201.913623982663,0,46226.336561656,17.9191478918235,32646.848936703,225.396749447367,59952.4328651766,15.0383626559322,36483.9511735813,36.0625546555598,135704.179024505,341.138829256438,17501.9602009907,17.7430612929121,219.084984701061,151852.588334095,0.0212657460123732,0.123958134368576,0.111337894154694,0.0959883681721536,0.927433256067394,0.110227603666515,2364.05529989596,21207.1294990649,2003.8395795809,0,127236.910521809,0,0,0,0,0,0,18.630471996634,8.68066935536887,17.8879390520988,8.68066935536887,30971.9002606715,0,7.55585770214989,791.468522331876,1410.93061415759,1500.25421448175,750.547497669097,274.294890302188,63.9020494659308,0,749.761350596152,125.617421031053,39.428521302671,749.761350596152,125.617421031053,39.428521302671,2.91033682490122,0.819923709036482,0.0662949154757216,0.970999999523856,0.970999999523856,0,0,0,0,6.03228176828831,7.91202404145742,32.8693795774683,40.766710617661,26,0.886527057202681,0.274174679673991,0.125224372311925,0.0484909751421068,0.0985874589482933,"VILLA REAL",10,26,1425.97567154364,110.029467940624,42.9121475139496,26,0.702318085229423,0.3298949450451,0.102491936537564,0.0677563548387097,0.009551801,4.66130511407075,26,81.5707093898247,125356.121516289,3.6894461316314,4.62961561103289,4.21482476731692,4.49786957055965,6.57835393839933
"27",27,27,0,0,1.99993910422294,30.5841432075328,640.019615800713,0,0,0,0,15.2546616639741,0,0,0,0,0,0,2122.05371136154,828.203523219253,0,0,7.0734966008527,0,1867.6524039424,7083.60829890107,95958.066574585,205.694515368689,0,41446.7916348153,11.5776550904883,32685.3284700545,259.565170031947,44538.191602099,3.33861904753614,41032.8165631184,36.0625546555598,132277.262261371,297.577393585907,18569.5988099875,35.3232731270112,219.084984701061,147845.737760641,0.0163394067990767,0.132516376660206,0.0390647668460484,0.178572190202315,0.918644173393156,0.141262564907809,2118.25346702773,28321.1078533938,2122.05371136154,0,123534.238318472,0,0,0,0,0,0,31.0828232905173,16.5950308223969,30.0802811774139,16.5950308223969,33109.292147304,0,7.55585770214989,827.770592730366,1489.06459878834,1589.79087732824,786.172644751084,275.443302383252,43.0160027183717,0,785.632040050568,121.651320544021,150.983132716609,785.632040050568,121.651320544021,150.983132716609,2.91033682490122,0.819974951470127,0.029320467414865,0.970999998732727,0.970999998732727,0,0,0,0,0,7.91202404145742,32.8693795774683,40.766710617661,27,0.887224072757707,0.275215284630061,0.119528638333217,0.0464356689884106,0.103647964212701,"VERSALLES",10,27,1522.91121441007,275.313459155652,109.322110634186,27,0.705768268575566,0.331130023160722,0.0879327364909006,0.0637438838709677,0.009551801,4.69812163750886,27,82.3931868355209,135056.874829412,5.80870131745269,3.55419835290742,2.84306349188011,4.75025750606882,7.48183893832711
"28",28,28,13.9931640625016,0,0,41.263111831187,472.71398720765,0,20.3635611789167,0,7.98018276000858,8.59140513105806,0,0,0,0,0,0,2180.87212855515,860.636766500007,84.5338017022377,0.035957977568396,7.93584364476105,0,1836.54384590504,6992.24235818675,90806.8629528184,232.66152963255,0,96569.4734197487,16.1383665352618,22949.9460658871,145.030832633077,0,0,56113.2300819492,36.0625546555598,133548.106228607,320.861538539448,8548.49723400773,3.39651106846396,206.924421432913,154667.711998802,0.236829347278831,0.0405705005676093,0,0.676701874199929,0.781914085678122,0.0128667304131769,2353.98941776253,27963.422580277,2180.87212855515,0,124449.829378295,0,0,0,0,0,0,12.1013972430495,8.68066935536887,11.5739841298759,8.68066935536887,33397.0819070375,0,7.55585770214989,861.249233362274,1532.73455736859,1617.54962585135,823.93520175761,264.330125362085,8.93816537461839,0,823.242369669099,113.671591486475,58.5008671100027,823.242369669099,113.671591486475,58.5008671100027,5.72668760051072,0.819974951470127,0,0.970999990406174,0.970999990406174,9083.34150320295,16273.5481777082,307386.779754111,628.289518051893,0,0,50.8006104003842,40.766710617661,28,0.887916131346179,0.276253322292873,0.115846971285482,0.0464356689884106,0.103647964212701,"VERSALLES",10,28,1600.42816365697,172.30290165683,67.6488947714785,28,0.70906337156714,0.332343391044265,0.0797314300046664,0.0604001580645161,0.009551801,4.50291926299051,28,72.294095548852,145640.167642703,3.82098205336805,3.55419835290742,3.09192340419939,5.72191516104343,8.34976192561266
"29",29,29,0,0,0,37.6667815889955,472.71398720765,0,15.1991471180343,0,0,8.59140513105806,0,0,0,0,0,0,1970.99742636059,786.574874130544,158.319581264245,0.111053578138903,7.93584364476105,0,1683.31907841291,6367.25874031104,83814.9475331767,203.806052210424,0,95109.380685695,26.2823279964732,31344.0948866287,146.519443789624,0,0,40478.8326595253,26.3856181440272,129767.508915478,315.272946169378,17902.6576976577,17.7430612929121,205.984032327125,146904.494337043,0.251613300686429,0.11815880820298,0,0.16964302783913,0.855269362847312,0.127921832788662,2193.7985791574,29243.7921215238,1970.99742636059,0,123186.634324444,0,0,0,0,0,11.1552959362955,23.0330153514534,13.3988166322678,22.1751203832983,13.3988166322678,33420.2582199935,0,9.59992309969494,787.393921531422,1389.94221807979,1485.39386086334,753.493836528153,222.916019955274,33.6923827218763,0,750.99176882937,82.8974284236718,193.565799493316,750.99176882937,82.8974284236718,193.565799493316,4.42404243037059,0.819923709036482,0.029320467414865,0.97099996703418,0.97099996703418,6149.2599339001,11958.9412667928,242310.164670364,335.461246251935,0,0,0,54.2346407540042,29,0.890635690973672,0.276253322292873,0.112255252901084,0.0464356689884106,0.0985874589482933,"VERSALLES",10,29,1411.47048779319,110.029467940624,42.9121475139496,29,0.70906337156714,0.332343391044265,0.0797314300046664,0.0604001580645161,0.009551801,4.56791433311445,29,67.9223258192572,118903.799259909,4.96282250130535,3.55419835290742,3.59042137371886,5.24311977540953,5.63147092501041
"30",30,30,0,0,0,33.765053869988,670.258795631782,57.2672899406189,0,5.9999792663082,0,17.0636786063331,0,0,0,0,0,0,2158.96650233745,862.777455755607,200.070852580866,0.129680154177262,6.79522645973596,0,1560.80835424075,6448.72236678888,88745.7283701667,176.924878779168,0,0,0,0,0,0,0,36453.4633429997,28.6903566638077,152082.419377337,286.326325906241,0,0,179.339135474136,170261.68024729,0,0,0,0.072500721752418,0.990471754948059,0,2205.16949849349,30995.6355082089,2158.96650233745,0,146023.783181515,0,0,0,0,0,11.1552959362955,23.0330153514534,16.5950308223969,22.1751203832983,16.5950308223969,33413.2049508246,14174.3535665224,9.59992309969494,863.455148941485,1518.45809655329,1600.7126506312,811.094398000356,272.289195185921,84.9315691550663,0,808.196694901091,122.209251428306,259.261867743014,808.196694901091,122.209251428306,259.261867743014,4.42404243037059,0.819971398933463,0.0839187978829789,0.970999998818143,0.970999998818143,0,0,0,0,0,0,79.3999594165541,40.766710617661,30,0.893928877888081,0.276253322292873,0.110492483961455,0.0474603158157731,0.0905661739676513,"VERSALLES",10,30,1552.52997076595,0,0,30,0.70906337156714,0.332343391044265,0.0797314300046664,0.0604001580645161,0.009551801,4.36142601930697,30,64.3448079482997,125425.050958221,5.5702199384019,6.57835393839933,4.5900681572456,4.75025750606882,6.57835393839933
"31",31,31,0,0,0,3.94378732442276,918.430585552495,0,0,0,7.98018276000858,20.4224993978678,0,0,0,688.186427128325,738.500111601076,706.168267641488,2212.03549042989,904.065310040977,418.571955594956,0.549607136637363,6.1809479674413,0,686.176829856501,2826.7704979268,43534.8614154237,71.7881831584705,0,69519.8027177661,24.5903560476956,42815.244431088,309.574748724341,65614.9204789139,24.9795926516314,52554.2326112944,34.7314309147568,119731.4440576,194.638104478103,12560.1316714432,7.66705336824288,132.973525996731,137507.944444202,0.102029926732106,0.351621004419984,0.200154603323932,0.62872039713438,0.764224003608645,0.050927993478548,2079.18470088661,41875.593403057,2212.03549042989,0,113150.042644743,0,0,6.43927033334937,0,0,0,28.9309584049634,18.9911416129961,27.958357657287,18.9911416129961,33458.5604450488,52829.9477884692,0,905.092830606156,1537.57465528387,1740.46938805098,840.399146851012,299.545795589597,90.6120093580685,0,838.187452390423,144.988559903917,229.917369997987,838.187452390423,144.988559903917,229.917369997987,5.72668760051072,0.819998547695591,0.0839187978829789,0.97099999966634,0.97099999966634,0,0,0,0,0,0,79.3999594165541,40.766710617661,31,0.895214171008949,0.276253322292873,0.108751438993334,0.0484909751421068,0.0874966421934394,"LINIERS",9,31,1578.29500598018,275.313459155652,109.322110634186,31,0.702300505935229,0.336401629240739,0.0852616687820812,0.0597314129032258,0.009551801,4.00783123882242,31,63.4384343990868,63870.2740355548,6.74047964316641,3.55419835290742,2.59449230745902,3.97944204902419,2.37112429885097
"32",32,32,0,0,0,9.49543143780727,944.456164595463,57.2672899406189,15.1991471180343,5.99785038355246,0,18.4357371805706,3.99521366984702,0,0,0,0,0,2360.53837832401,992.001011799145,344.701188746428,0.289026925088268,6.16490641277069,0,889.41332331439,3611.90311575743,54348.2745057728,91.5190325600979,0,157655.369483856,57.1470660968924,73810.3189425162,624.182411356418,0,0,46858.4383363785,26.4873731628847,145398.27702516,101.520425703184,9317.4895990123,17.4720051729111,74.777054937414,187671.704057942,0.69032676934877,0.7796193504428,0,0.202632872910313,0.505616528840034,0.00992837914290757,2016.05564844334,37313.2499422194,2360.53837832401,0,162685.353004519,0,0,6.87430973022636,0,0,15.5525129835389,23.0330153514534,16.5950308223969,22.1751203832983,16.5950308223969,33439.4496811207,0,0,992.806840169431,1632.95846655489,1843.58797663599,946.973905974389,270.101911565687,32.6832136211801,0.252277750823619,944.233495076758,119.5210457784,215.905108069811,944.233495076758,119.5210457784,215.905108069811,5.72668760051072,0.819999435719663,0.00993006651035916,0.970999958545203,0.970999958545203,0,0,0,0,6.03228176828831,0,95.001760703537,75.5357259817136,32,0.897731704727725,0.273131498927834,0.108751438993334,0.0495276764987425,0.0859907381228071,"LINIERS",9,32,1355.41142753281,619.708255961789,250.973811610429,32,0.700336727831027,0.337488217605708,0.0872555643957069,0.0597314129032258,0.009551801,3.45919699749821,32,57.8899509275934,78820.0997995866,5.92705756529177,7.48183893832711,5.71811993429429,3.71252795514595,2.37112429885097
"33",33,33,0,0,0,23.2857160256952,788.687025134161,57.9999909348971,0,0,0,12.6929894510617,0,0,0,0,731.265777680828,679.658414507696,1926.10665353763,805.516996608417,381.503833131574,0.543898712125976,3.97519463796315,16.9290181525395,436.370691493731,2072.6194101851,42598.0550430556,31.8979756852311,0,116602.728178493,53.3733444608616,103446.195488685,741.241917204378,84741.0704168186,32.2791168512258,2527.68392742902,0.306962854259306,96885.1927753266,56.7137890409578,20214.6559350051,25.8542064618009,91.2304839290579,167393.034443024,0.370710534674279,0.986832989272512,0.362155139051883,0.000149992578091221,0.14041000886538,0.138091215117231,2529.62181498471,57883.7889201538,1926.10665353763,0,145475.658527946,0,0,6.95818308183916,0,3.99987792981857,17.9905275047973,49.1701882674306,29.8022555189831,48.1967151330382,29.8022555189831,33434.897849247,0,0,806.179588638844,1208.75131318571,2047.07187046489,762.747085887579,255.084545632789,61.5375326065241,0,760.78264625572,108.548068842626,188.965952398732,760.78264625572,108.548068842626,188.965952398732,5.72668760051072,0.819999999953646,0.0572707901340232,0.970999997542896,0.970999997542896,0,0,0,0,0,0,115.809955653595,98.6843579083041,33,0.897108854839598,0.273131498927834,0.110492483961455,0.0484909751421068,0.0874966421934394,"LINIERS",9,33,1396.78435464969,748.87827174176,285.647252237651,33,0.700336727831027,0.337488217605708,0.0872555643957069,0.0597314129032258,0.009551801,4.00156785376503,33,59.7613500443358,62566.2553985623,7.97303297953979,6.57835393839933,5.09101940825064,4.24106504337938,2.37112429885097
"34",34,34,0,0,0,13.7401554717929,1478.86041954243,57.9999843071956,0,0,0,8.59140513105806,0,0,0,0,0,0,1900.78082704907,791.245470568729,395.289314337392,0.59803126956723,3.77080600812343,0,835.800057665652,3535.29147458932,57374.7825754496,78.8746735868613,0,120707.737990377,43.7200279549415,77730.2186010522,625.028033228051,104747.225671021,30.7793760725188,0,0,113625.576369822,134.731005680852,18804.3379655364,30.3682541189109,107.198404773856,154910.33905593,0.473760447446488,0.937674294078603,0.799177461267333,0,0.356881555113477,0.131709700955081,2617.67154286665,37828.2929686565,1900.78082704907,0,136332.636297504,0,0,6.87430973022636,0,0,17.9905275047973,39.2505813372695,18.9911416129961,38.1962423419549,18.9911416129961,33463.3019762464,53228.9707828602,7.55585770214989,792.02957455812,1165.09649973515,2089.62282295824,745.134509239193,253.671013545756,54.4136930784409,6.03114880498102,743.365269853625,107.013084113743,178.700431976733,743.365269853625,107.013084113743,178.700431976733,4.42404243037059,0.819999999986401,0.0572707901340232,0.970999998043578,0.970999998043578,9099.41932444819,16200.5816348157,305934.425179471,633.638749561254,6.03228176828831,7.91202404145742,111.115001995529,68.9678762274622,34,0.894573768002428,0.273131498927834,0.112255252901084,0.0495276764987425,0.0905661739676513,"LINIERS",9,34,2253.58009978833,574.923047992589,210.295188188143,34,0.700336727831027,0.337488217605708,0.0872555643957069,0.0597314129032258,0.009551801,4.09370087983148,34,62.5270301920409,102539.64049974,7.19459733087238,5.63147092501041,7.10082536781205,4.49786957055965,4.62961561103289
